id,target
140192,24.783
140193,24.694
140194,22.273
140195,21.517
140196,22.289
140197,40.391
140198,23.093
140199,23.761
140200,21.955
140201,20.993
140202,21.713
140203,14.01
140204,15.551
140205,16.174
140206,14.851
140207,15.691
140208,13.725
140209,3.452
140210,12.091
140211,11.61
140212,11.241
140213,12.21
140214,9.6
140215,0.059
140216,9.839
140217,12.696
140218,11.745
140219,13.822
140220,9.73
140221,-4.287
140222,9.303
140223,12.88
140224,13.377
140225,16.376
140226,8.99
140227,-4.111
140228,9.558
140229,14.789
140230,17.212
140231,20.246
140232,8.476
140233,0.196
140234,11.861
140235,19.067
140236,20.686
140237,26.751
140238,12.388
140239,3.788
140240,13.206
140241,19.934
140242,19.9
140243,31.346
140244,14.935
140245,6.733
140246,15.298
140247,20.957
140248,17.683
140249,36.021
140250,17.356
140251,11.939
140252,20.56
140253,23.776
140254,17.663
140255,37.667
140256,20.837
140257,21.871
140258,23.333
140259,33.598
140260,24.695
140261,44.014
140262,23.12
140263,44.706
140264,43.331
140265,40.764
140266,35.166
140267,52.941
140268,42.253
140269,56.443
140270,45.528
140271,36.849
140272,32.366
140273,46.873
140274,42.169
140275,44.142
140276,26.376
140277,31.687
140278,20.515
140279,31.814
140280,29.345
140281,37.743
140282,17.23
140283,25.742
140284,12.472
140285,13.979
140286,15.212
140287,32.082
140288,10.547
140289,21.026
140290,11.193
140291,10.208
140292,9.536
140293,35.152
140294,6.48
140295,19.703
140296,9.711
140297,8.681
140298,5.577
140299,36.867
140300,7.558
140301,14.676
140302,8.305
140303,7.756
140304,5.767
140305,37.623
140306,8.141
140307,14.483
140308,10.468
140309,10.83
140310,5.975
140311,42.842
140312,10.244
140313,18.926
140314,15.646
140315,13.55
140316,8.374
140317,43.283
140318,9.415
140319,17.55
140320,14.693
140321,12.423
140322,8.863
140323,48.647
140324,11.893
140325,18.649
140326,15.831
140327,13.829
140328,9.796
140329,48.579
140330,16.096
140331,20.932
140332,18.494
140333,16.942
140334,13.721
140335,48.897
140336,21.515
140337,25.905
140338,23.581
140339,22.183
140340,21.042
140341,42.744
140342,23.369
140343,26.455
140344,24.208
140345,23.085
140346,22.438
140347,19.775
140348,14.802
140349,18.833
140350,16.997
140351,17.335
140352,14.278
140353,12.002
140354,11.248
140355,14.543
140356,13.461
140357,14.626
140358,8.442
140359,12.306
140360,5.649
140361,14.763
140362,12.88
140363,15.109
140364,4.572
140365,13.415
140366,7.538
140367,17.02
140368,16.39
140369,19.061
140370,7.458
140371,17.897
140372,15.655
140373,21.256
140374,22.033
140375,25.171
140376,14.709
140377,23.341
140378,21.313
140379,26.707
140380,27.325
140381,33.436
140382,21.46
140383,28.35
140384,25.458
140385,28.923
140386,28.538
140387,38.788
140388,26.103
140389,30.302
140390,26.89
140391,30.16
140392,26.95
140393,42.865
140394,27.68
140395,32.802
140396,29.23
140397,29.062
140398,24.194
140399,42.91
140400,27.824
140401,50.886
140402,39.893
140403,39.199
140404,35.786
140405,51.492
140406,38.964
140407,88.915
140408,66.204
140409,55.531
140410,58.703
140411,71.565
140412,65.239
140413,83.714
140414,56.874
140415,50.901
140416,44.433
140417,54.503
140418,58.461
140419,62.061
140420,36.913
140421,37.219
140422,31.342
140423,34.42
140424,36.43
140425,42.883
140426,20.57
140427,28.683
140428,16.779
140429,21.995
140430,19.473
140431,37.334
140432,14.046
140433,23.023
140434,8.843
140435,9.569
140436,13.299
140437,39.507
140438,9.917
140439,18.934
140440,8.671
140441,8.212
140442,9.316
140443,46.302
140444,9.237
140445,21.476
140446,13.877
140447,9.882
140448,9.726
140449,43.704
140450,10.109
140451,18.726
140452,15.873
140453,8.706
140454,10.793
140455,45.246
140456,10.135
140457,18.904
140458,16.033
140459,9.277
140460,10.003
140461,46.489
140462,8.634
140463,17.833
140464,15.227
140465,8.675
140466,7.989
140467,51.024
140468,7.692
140469,17.711
140470,15.029
140471,9.236
140472,7.707
140473,53.553
140474,9.069
140475,18.099
140476,16.138
140477,10.556
140478,10.02
140479,47.43
140480,14.173
140481,20.717
140482,18.726
140483,14.326
140484,13.456
140485,48.225
140486,16.054
140487,20.301
140488,19.605
140489,16.797
140490,14.532
140491,27.93
140492,8.096
140493,16.418
140494,16.178
140495,15.165
140496,8.656
140497,18.334
140498,6.624
140499,14.242
140500,14.021
140501,14.057
140502,6.63
140503,16.299
140504,14.925
140505,11.492
140506,13.057
140507,14.155
140508,15.756
140509,10.171
140510,8.189
140511,13.254
140512,15.129
140513,16.177
140514,9.58
140515,0.978
140516,12.913
140517,14.545
140518,17.701
140519,19.36
140520,13.114
140521,-2.728
140522,12.705
140523,16.706
140524,18.827
140525,25.165
140526,13.401
140527,0.534
140528,17.657
140529,19.515
140530,20.761
140531,31.047
140532,16.58
140533,3.59
140534,20.204
140535,22.205
140536,20.467
140537,35.643
140538,21.23
140539,11.194
140540,25.755
140541,24.336
140542,19.717
140543,37.738
140544,26.54
140545,29.396
140546,36.447
140547,35.259
140548,27.936
140549,43.522
140550,37.369
140551,92.569
140552,57.689
140553,67.414
140554,56.723
140555,70.556
140556,66.428
140557,131.797
140558,77.022
140559,74.219
140560,59.231
140561,71.342
140562,67.463
140563,106.016
140564,41.705
140565,49.9
140566,37.828
140567,43.01
140568,44.133
140569,91.054
140570,23.922
140571,34.229
140572,29.185
140573,26.93
140574,25.096
140575,69.344
140576,20.112
140577,24.907
140578,19.107
140579,22.015
140580,19.667
140581,61.36
140582,8.206
140583,20.539
140584,21.385
140585,12.704
140586,18.68
140587,51.849
140588,5.561
140589,16.406
140590,16.21
140591,11.451
140592,6.29
140593,43.352
140594,6.202
140595,15.442
140596,17.367
140597,14.088
140598,6.005
140599,45.199
140600,5.062
140601,14.961
140602,17.343
140603,14.183
140604,5.56
140605,45.474
140606,8.487
140607,16.475
140608,17.518
140609,14.234
140610,7.845
140611,49.639
140612,12.381
140613,18.599
140614,18.448
140615,15.14
140616,10.629
140617,49.505
140618,16.03
140619,19.213
140620,20.112
140621,16.856
140622,14.822
140623,49.982
140624,25.074
140625,18.537
140626,24.798
140627,21.728
140628,24.231
140629,47.349
140630,27.25
140631,16.556
140632,25.814
140633,23.643
140634,26.504
140635,17.268
140636,17.476
140637,7.139
140638,17.268
140639,16.157
140640,17.666
140641,3.918
140642,11.641
140643,2.392
140644,13.319
140645,11.881
140646,12.204
140647,1.723
140648,10.779
140649,-1.429
140650,11.647
140651,7.906
140652,11.112
140653,8.47
140654,12.845
140655,-0.813
140656,9.581
140657,7.249
140658,13.186
140659,12.057
140660,14.532
140661,0.568
140662,10.664
140663,11.962
140664,15.024
140665,13.552
140666,15.121
140667,2.19
140668,12.641
140669,21.861
140670,15.5
140671,14.885
140672,15.624
140673,4.347
140674,17.854
140675,26.895
140676,16.202
140677,16.034
140678,15.922
140679,8.505
140680,17.098
140681,32.58
140682,16.458
140683,18.647
140684,16.323
140685,11.207
140686,15.286
140687,33.265
140688,17.669
140689,33.421
140690,25.776
140691,23.21
140692,23.594
140693,37.31
140694,25.722
140695,80.532
140696,57.73
140697,53.961
140698,43.208
140699,55.343
140700,58.869
140701,97.347
140702,63.778
140703,48.143
140704,29.74
140705,47.266
140706,63.756
140707,67.696
140708,38.008
140709,31.82
140710,11.244
140711,18.788
140712,37.529
140713,47.495
140714,17.906
140715,22.211
140716,9.489
140717,6.242
140718,16.96
140719,34.447
140720,8.555
140721,15.842
140722,10.028
140723,4.676
140724,9.763
140725,32.466
140726,4.769
140727,11.158
140728,10.238
140729,3.001
140730,3.689
140731,35.474
140732,2.195
140733,18.797
140734,8.801
140735,8.044
140736,2.016
140737,35.474
140738,0.916
140739,15.305
140740,11.657
140741,9.817
140742,1.516
140743,35.716
140744,-0.232
140745,14.332
140746,11.686
140747,12.069
140748,1.252
140749,36.718
140750,-0.433
140751,13.209
140752,11.197
140753,11.038
140754,0.074
140755,41.02
140756,-0.111
140757,13.399
140758,12.161
140759,11.517
140760,0.062
140761,38.728
140762,2.09
140763,14.225
140764,13.797
140765,12.511
140766,2.542
140767,35.616
140768,6.525
140769,18.075
140770,17.779
140771,17.078
140772,7.181
140773,26.742
140774,4.694
140775,18.041
140776,16.8
140777,16.437
140778,5.529
140779,6.887
140780,-0.427
140781,12.985
140782,12.957
140783,12.908
140784,-0.051
140785,0.206
140786,-2.787
140787,13.444
140788,12.58
140789,12.497
140790,-2.706
140791,0.156
140792,-5.233
140793,12.029
140794,11.292
140795,13.348
140796,-4.959
140797,-0.219
140798,-5.002
140799,12.371
140800,13.12
140801,15.646
140802,-4.721
140803,8.028
140804,-3.166
140805,13.471
140806,17.301
140807,20.266
140808,-3.34
140809,9.301
140810,-1.17
140811,17.224
140812,18.706
140813,25.802
140814,-1.789
140815,12.57
140816,0.61
140817,17.115
140818,18.925
140819,29.572
140820,0.215
140821,12.957
140822,7.92
140823,18.831
140824,17.358
140825,34.216
140826,3.388
140827,15.647
140828,15.948
140829,20.394
140830,17.707
140831,37.466
140832,11.714
140833,28.918
140834,36.399
140835,27.384
140836,27.635
140837,43.524
140838,23.607
140839,86.771
140840,48.872
140841,42.302
140842,50.091
140843,60.413
140844,77.355
140845,123.719
140846,61.494
140847,51.869
140848,57.169
140849,63.141
140850,63.721
140851,97.173
140852,33.432
140853,36.484
140854,31.21
140855,34.609
140856,35.037
140857,82.333
140858,17.588
140859,26.988
140860,22.101
140861,19.984
140862,18.035
140863,48.427
140864,11.951
140865,19.524
140866,17.541
140867,15.702
140868,12.814
140869,43.742
140870,8.011
140871,13.166
140872,11.753
140873,11.571
140874,8.437
140875,49.057
140876,7.695
140877,11.818
140878,8.491
140879,7.605
140880,6.797
140881,50.732
140882,6.54
140883,11.543
140884,10.23
140885,6.171
140886,6.449
140887,72.117
140888,9.678
140889,12.281
140890,8.559
140891,5.618
140892,8.644
140893,43.547
140894,10.93
140895,13.086
140896,9.601
140897,8.982
140898,9.74
140899,47.005
140900,14.394
140901,13.641
140902,13.814
140903,8.757
140904,10.796
140905,47.248
140906,20.066
140907,18.357
140908,16.192
140909,10.171
140910,17.846
140911,44.838
140912,23.605
140913,22.992
140914,19.213
140915,15.051
140916,23.939
140917,39.678
140918,26.677
140919,23.707
140920,21.03
140921,21.07
140922,25.934
140923,15.855
140924,15.86
140925,17.196
140926,17.231
140927,16.716
140928,16.233
140929,6.735
140930,11.196
140931,14.545
140932,12.417
140933,14.343
140934,11.521
140935,2.587
140936,12.153
140937,15.045
140938,11.758
140939,16.018
140940,12.413
140941,0.471
140942,13.668
140943,17.366
140944,15.658
140945,20.769
140946,13.26
140947,3.462
140948,14.617
140949,22.038
140950,21.831
140951,26.585
140952,14.33
140953,6.797
140954,16.723
140955,24.243
140956,23.297
140957,32.904
140958,14.582
140959,13.937
140960,22.758
140961,26.454
140962,26.338
140963,38.029
140964,21.666
140965,20.68
140966,28.357
140967,28.919
140968,25.971
140969,43.122
140970,28.154
140971,31.999
140972,37.726
140973,33.469
140974,28.813
140975,46.64
140976,37.898
140977,62.134
140978,66.311
140979,42.656
140980,44.597
140981,61.292
140982,66.127
140983,135.85
140984,132.704
140985,85.046
140986,95.444
140987,105.378
140988,131.933
140989,139.133
140990,118.758
140991,68.088
140992,76.06
140993,82.27
140994,119.602
140995,102.351
140996,78.818
140997,46.59
140998,28.461
140999,46.64
141000,79.902
141001,82.801
141002,54.311
141003,32.739
141004,23.11
141005,24.667
141006,55.07
141007,69.104
141008,42.439
141009,26.388
141010,21.737
141011,20.945
141012,42.802
141013,75.459
141014,33.037
141015,21.564
141016,22.251
141017,18.552
141018,33.207
141019,64.031
141020,30.819
141021,19.872
141022,20.49
141023,18.683
141024,31.617
141025,62.837
141026,23.032
141027,15.926
141028,18.112
141029,17.508
141030,24.85
141031,62.94
141032,21.972
141033,15.659
141034,18.228
141035,16.12
141036,21.771
141037,63.866
141038,19.25
141039,13.388
141040,18.184
141041,15.835
141042,19.302
141043,66.743
141044,18.92
141045,13.562
141046,18.592
141047,17.47
141048,18.982
141049,63.067
141050,20.332
141051,15.382
141052,19.355
141053,18.337
141054,20.559
141055,58.39
141056,24.465
141057,19.162
141058,22.986
141059,22.123
141060,23.619
141061,47.362
141062,23.331
141063,17.757
141064,21.28
141065,20.893
141066,23.265
141067,16.441
141068,14.164
141069,12.495
141070,14.639
141071,15.498
141072,13.919
141073,6.303
141074,8.292
141075,8.462
141076,11.964
141077,13.775
141078,7.428
141079,4.909
141080,7.277
141081,9.613
141082,12.569
141083,14.849
141084,5.236
141085,-0.612
141086,4.255
141087,7.905
141088,14.199
141089,17.185
141090,4.548
141091,1.042
141092,4.992
141093,11.508
141094,18.13
141095,21.856
141096,5.425
141097,3.642
141098,7.937
141099,15.264
141100,20.103
141101,26.188
141102,8.644
141103,10.916
141104,11.903
141105,15.988
141106,18.551
141107,29.587
141108,12.946
141109,16.435
141110,16.686
141111,19.031
141112,18.323
141113,34.666
141114,16.93
141115,22.938
141116,23.223
141117,20.178
141118,18.081
141119,36.278
141120,22.568
141121,44.382
141122,44.216
141123,38.511
141124,33.985
141125,49.04
141126,44.762
141127,83.52
141128,80.03
141129,60.813
141130,56.827
141131,71.827
141132,81.134
141133,75.477
141134,61.053
141135,44.417
141136,39.292
141137,51.523
141138,63.437
141139,52.302
141140,35.928
141141,39.736
141142,19.759
141143,20.789
141144,39.315
141145,40.227
141146,18.07
141147,29.695
141148,15.096
141149,13.247
141150,16.406
141151,33.921
141152,10.606
141153,20.662
141154,13.28
141155,9.132
141156,10.889
141157,36.633
141158,9.519
141159,18.005
141160,10.935
141161,10.114
141162,8.514
141163,42.954
141164,11.319
141165,18.389
141166,13.025
141167,12.33
141168,11.442
141169,45.695
141170,10.506
141171,17.706
141172,14.288
141173,11.365
141174,10.246
141175,46.273
141176,11.395
141177,17.658
141178,14.851
141179,13.885
141180,9.956
141181,45.549
141182,14.357
141183,17.342
141184,15.11
141185,11.841
141186,10.691
141187,51.187
141188,18.486
141189,17.475
141190,16.216
141191,13.019
141192,15.373
141193,50.456
141194,21.664
141195,20.162
141196,17.835
141197,15.992
141198,20.428
141199,48.951
141200,27.442
141201,25.766
141202,22.945
141203,21.277
141204,25.706
141205,44.672
141206,28.306
141207,27.5
141208,23.922
141209,24.017
141210,27.54
141211,22.052
141212,19.298
141213,20.247
141214,17.083
141215,18.188
141216,17.771
141217,12.771
141218,15.742
141219,17.445
141220,15.052
141221,15.995
141222,14.027
141223,8.3
141224,14.514
141225,15.612
141226,14.02
141227,15.974
141228,14.899
141229,4.32
141230,13.962
141231,15.311
141232,16.027
141233,18.571
141234,13.544
141235,3.672
141236,15.25
141237,17.616
141238,19.383
141239,23.059
141240,13.458
141241,1.867
141242,15.571
141243,18.091
141244,19.157
141245,26.018
141246,14.003
141247,5.13
141248,18.226
141249,21.135
141250,19.634
141251,30.674
141252,17.896
141253,6.444
141254,21.473
141255,23.872
141256,18.867
141257,35.385
141258,21.234
141259,13.207
141260,26.414
141261,26.791
141262,21.135
141263,40.292
141264,29.545
141265,23.43
141266,44.048
141267,36.865
141268,32.534
141269,48.314
141270,43.391
141271,43.81
141272,58.682
141273,45.477
141274,38.212
141275,52.935
141276,59.214
141277,51.702
141278,57.742
141279,36.178
141280,16.164
141281,38.72
141282,56.566
141283,44.661
141284,42.494
141285,35.021
141286,12.886
141287,23.389
141288,37.112
141289,39.264
141290,22.312
141291,29.595
141292,15.7
141293,12.477
141294,22.25
141295,35.321
141296,19.474
141297,23.694
141298,11.383
141299,10.674
141300,15.137
141301,38.579
141302,16.997
141303,20.151
141304,12.401
141305,11.164
141306,13.853
141307,42.604
141308,9.441
141309,18.106
141310,14.133
141311,11.387
141312,10.067
141313,44.367
141314,10.707
141315,17.77
141316,11.343
141317,9.69
141318,10.118
141319,51.717
141320,10.367
141321,15.683
141322,13.985
141323,11.453
141324,9.127
141325,54.218
141326,17.454
141327,14.775
141328,14.071
141329,11.439
141330,10.052
141331,51.263
141332,7.211
141333,15.281
141334,13.567
141335,11.956
141336,16.453
141337,44.837
141338,7.837
141339,15.78
141340,14.806
141341,11.542
141342,8.479
141343,40.477
141344,11.198
141345,19.637
141346,19.859
141347,15.736
141348,12.316
141349,32.996
141350,22.006
141351,18.205
141352,18.05
141353,15.607
141354,14.158
141355,16.079
141356,19.006
141357,15.688
141358,13.065
141359,13.346
141360,9.183
141361,10.714
141362,17.291
141363,15.864
141364,11.863
141365,13.076
141366,18.499
141367,9.028
141368,15.067
141369,14.641
141370,9.127
141371,10.317
141372,15.66
141373,2.745
141374,13.988
141375,13.613
141376,7.972
141377,11.058
141378,14.721
141379,1.734
141380,12.359
141381,15.087
141382,11.671
141383,16.295
141384,10.156
141385,3.463
141386,11.25
141387,17.965
141388,14.698
141389,21.249
141390,12.748
141391,6.714
141392,16.8
141393,21.727
141394,14.158
141395,27.953
141396,16.78
141397,8.771
141398,22.4
141399,20.069
141400,15.618
141401,33.707
141402,25.079
141403,17.956
141404,30.543
141405,19.384
141406,19.186
141407,39.041
141408,35.117
141409,48.624
141410,38.322
141411,23.833
141412,22.817
141413,39.635
141414,33.455
141415,53.928
141416,41.039
141417,35.688
141418,32.113
141419,46.494
141420,56.912
141421,68.328
141422,45.687
141423,35.444
141424,26.116
141425,40.135
141426,41.932
141427,52.027
141428,30.706
141429,32.036
141430,18.744
141431,25.818
141432,32.373
141433,68.995
141434,19.245
141435,28.001
141436,12.327
141437,16.876
141438,19.686
141439,59.666
141440,27.271
141441,26.849
141442,11.559
141443,12.214
141444,23.219
141445,62.759
141446,21.971
141447,22.61
141448,10.453
141449,11.932
141450,25.61
141451,65.574
141452,16.001
141453,21.229
141454,12.096
141455,9.63
141456,20.181
141457,63.152
141458,21.108
141459,23.363
141460,11.695
141461,9.874
141462,25.12
141463,58.954
141464,17.574
141465,22.089
141466,11.952
141467,8.913
141468,21.402
141469,58.03
141470,21.706
141471,23.365
141472,9.574
141473,8.33
141474,22.492
141475,70.111
141476,23.467
141477,15.641
141478,12.204
141479,10.374
141480,24.252
141481,79.589
141482,25.387
141483,18.798
141484,14.248
141485,10.745
141486,25.965
141487,77.324
141488,27.513
141489,25.338
141490,17.972
141491,14.293
141492,29.765
141493,65.888
141494,26.122
141495,27.468
141496,17.582
141497,26.673
141498,27.611
141499,36.452
141500,19.093
141501,28.619
141502,25.184
141503,18.969
141504,20.92
141505,21.698
141506,19.557
141507,15.482
141508,16.065
141509,12.905
141510,16.769
141511,14.277
141512,15.653
141513,11.88
141514,4.935
141515,10.225
141516,15.856
141517,12.367
141518,7.385
141519,10.142
141520,4.164
141521,13.081
141522,12.727
141523,12.295
141524,6.801
141525,9.444
141526,10.696
141527,19.232
141528,14.053
141529,12.537
141530,12.964
141531,12.434
141532,16.498
141533,27.469
141534,14.355
141535,21.255
141536,21.983
141537,14.641
141538,22.756
141539,35.454
141540,22.613
141541,24.015
141542,27.084
141543,20.337
141544,25.646
141545,41.668
141546,27.153
141547,29.375
141548,32.009
141549,23.804
141550,26.94
141551,45.264
141552,32.646
141553,44.105
141554,47.209
141555,36.215
141556,43.8
141557,57.846
141558,47.99
141559,89.834
141560,82.917
141561,68.642
141562,74.802
141563,86.466
141564,86.115
141565,109.169
141566,68.806
141567,63.121
141568,55.947
141569,68.265
141570,75.303
141571,101.054
141572,53.746
141573,55.053
141574,46.414
141575,52.279
141576,58.364
141577,96.385
141578,40.57
141579,49.444
141580,30.134
141581,41.701
141582,41.013
141583,93.144
141584,36.715
141585,41.793
141586,27.584
141587,37.447
141588,37.45
141589,94.429
141590,33.233
141591,38.444
141592,29.544
141593,25.131
141594,33.953
141595,97.907
141596,34.983
141597,38.714
141598,31.017
141599,31.8
141600,34.967
141601,86.763
141602,26.088
141603,30.107
141604,24.914
141605,21.969
141606,26.635
141607,92.867
141608,25.478
141609,27.292
141610,25.3
141611,23.398
141612,26.035
141613,85.231
141614,23.742
141615,27.649
141616,23.759
141617,19.708
141618,24.088
141619,91.355
141620,24.193
141621,25.573
141622,23.706
141623,18.373
141624,24.405
141625,94.298
141626,25.107
141627,26.358
141628,23.511
141629,19.026
141630,25.505
141631,94.655
141632,27.115
141633,29.719
141634,26.543
141635,23.392
141636,28.796
141637,88.696
141638,24.423
141639,29.945
141640,26.29
141641,24.585
141642,26.341
141643,55.153
141644,20.312
141645,25.246
141646,20.868
141647,23.587
141648,22.272
141649,20.906
141650,13.573
141651,14.749
141652,15.631
141653,15.428
141654,13.609
141655,13.768
141656,10.69
141657,13.684
141658,14.26
141659,15.64
141660,9.47
141661,11.375
141662,9.675
141663,14.097
141664,16.39
141665,18.374
141666,10.69
141667,11.614
141668,11.364
141669,15.159
141670,18.954
141671,21.137
141672,11.633
141673,12.505
141674,12.998
141675,16.025
141676,19.845
141677,24.587
141678,13.628
141679,16.236
141680,16.653
141681,18.617
141682,19.932
141683,30.475
141684,17.113
141685,18.163
141686,19.478
141687,19.151
141688,21.407
141689,35.152
141690,19.873
141691,22.816
141692,23.752
141693,21.494
141694,20.64
141695,37.422
141696,23.955
141697,50.889
141698,43.513
141699,45.808
141700,42.747
141701,57.458
141702,46.479
141703,117.113
141704,87.466
141705,92.768
141706,86.03
141707,100.462
141708,91.889
141709,102.315
141710,62.465
141711,59.875
141712,48.042
141713,62.562
141714,61.906
141715,91.536
141716,40.889
141717,46.949
141718,33.695
141719,42.259
141720,39.673
141721,75.462
141722,25.938
141723,35.5
141724,19.12
141725,24.731
141726,24.452
141727,65.337
141728,22.02
141729,29.668
141730,18.85
141731,12.267
141732,20.133
141733,50.866
141734,19.467
141735,23.468
141736,17.172
141737,10.737
141738,18.139
141739,56.388
141740,19.789
141741,24.052
141742,17.895
141743,17.345
141744,19.292
141745,54.224
141746,18.441
141747,21.828
141748,15.184
141749,14.21
141750,18.303
141751,56.712
141752,19.236
141753,19.496
141754,16.665
141755,15.735
141756,20.029
141757,57.273
141758,19.579
141759,19.092
141760,16.208
141761,15.052
141762,20.33
141763,64.22
141764,20.092
141765,20.178
141766,17.691
141767,16.002
141768,21.258
141769,64.217
141770,26.045
141771,22.916
141772,20.78
141773,18.849
141774,26.691
141775,66.786
141776,33.328
141777,30.728
141778,26.287
141779,24.421
141780,32.095
141781,64.164
141782,31.781
141783,29.832
141784,26.328
141785,26.051
141786,30.896
141787,36.395
141788,23.688
141789,23.888
141790,20.437
141791,23.273
141792,23.794
141793,18.081
141794,17.108
141795,15.745
141796,13.866
141797,15.73
141798,16.897
141799,13.054
141800,14.298
141801,13.107
141802,13.075
141803,15.57
141804,14.624
141805,10.572
141806,14.04
141807,12.408
141808,16.681
141809,20.067
141810,14.894
141811,11.785
141812,15.411
141813,15.946
141814,21.133
141815,25.068
141816,15.874
141817,11.312
141818,15.437
141819,17.967
141820,22.45
141821,29.661
141822,16.07
141823,14.94
141824,17.869
141825,20.293
141826,22.176
141827,33.958
141828,18.36
141829,19.016
141830,19.785
141831,21.963
141832,20.423
141833,38.089
141834,20.326
141835,24.986
141836,23.823
141837,24.218
141838,18.963
141839,39.508
141840,24.299
141841,54.32
141842,43.869
141843,44.527
141844,37.776
141845,54.654
141846,44.243
141847,112.553
141848,73.615
141849,73.165
141850,62.304
141851,76.207
141852,73.969
141853,115.614
141854,54.497
141855,53.701
141856,38.901
141857,54.449
141858,59.811
141859,103.274
141860,38.621
141861,35.035
141862,28.669
141863,37.03
141864,39.368
141865,87.218
141866,21.588
141867,27.391
141868,20.305
141869,24.735
141870,19.75
141871,66.061
141872,17.127
141873,23.505
141874,14.201
141875,12.663
141876,17.858
141877,49.988
141878,15.096
141879,16.55
141880,10.889
141881,9.82
141882,12.743
141883,52.059
141884,15.804
141885,17.327
141886,16.182
141887,13.149
141888,14.904
141889,51.463
141890,19.93
141891,15.773
141892,11.327
141893,10.351
141894,18.465
141895,54.081
141896,19.803
141897,13.391
141898,11.401
141899,9.216
141900,20.638
141901,54.655
141902,20.761
141903,13.809
141904,12.477
141905,8.4
141906,20.915
141907,59.57
141908,21.915
141909,14.578
141910,11.552
141911,9.52
141912,22.518
141913,69.558
141914,18.816
141915,13.499
141916,12.478
141917,10.39
141918,20.421
141919,64.432
141920,16.853
141921,17.225
141922,16.158
141923,14.167
141924,21.758
141925,43.169
141926,13.531
141927,17.108
141928,14.48
141929,13.777
141930,14.177
141931,18.931
141932,7.158
141933,12.944
141934,8.393
141935,12.002
141936,6.397
141937,0.389
141938,3.901
141939,6.711
141940,7.247
141941,10.047
141942,1.435
141943,1.763
141944,-0.005
141945,2.899
141946,8.209
141947,11.263
141948,-0.132
141949,-1.005
141950,-1.452
141951,4.524
141952,10.859
141953,14.574
141954,-1.965
141955,-2.563
141956,-1.967
141957,10.903
141958,14.782
141959,20.059
141960,-2.281
141961,-1.545
141962,-2.331
141963,16.211
141964,17.515
141965,26.003
141966,-1.556
141967,0.851
141968,-0.534
141969,17.641
141970,17.698
141971,30.58
141972,-0.188
141973,2.259
141974,1.887
141975,21.397
141976,17.942
141977,36.36
141978,2.252
141979,3.979
141980,6.152
141981,22.749
141982,16.443
141983,38.139
141984,6.009
141985,8.96
141986,7.119
141987,30.941
141988,22.551
141989,40.224
141990,8.454
141991,31.075
141992,22.764
141993,43.814
141994,32.006
141995,49.272
141996,24.215
141997,46.923
141998,34.207
141999,45.659
142000,32.975
142001,42.89
142002,40.988
142003,41.12
142004,28.79
142005,21.732
142006,24.893
142007,31.763
142008,32.015
142009,36.444
142010,17.543
142011,17.468
142012,12.59
142013,12.987
142014,19.114
142015,34.703
142016,12.117
142017,13.149
142018,17.42
142019,8.275
142020,14.277
142021,36.142
142022,13.084
142023,8.441
142024,14.137
142025,11.438
142026,14.656
142027,35.763
142028,4.503
142029,4.608
142030,-3.375
142031,-1.763
142032,3.084
142033,38.216
142034,2.488
142035,2.56
142036,-2.776
142037,-3.113
142038,3.318
142039,40.51
142040,1.957
142041,1.505
142042,-5.201
142043,-1.936
142044,2.084
142045,40.883
142046,1.18
142047,1.275
142048,-5.562
142049,1.14
142050,2.18
142051,43.901
142052,1.046
142053,2.276
142054,-5.539
142055,-5.94
142056,1.846
142057,43.021
142058,3.535
142059,6.062
142060,-4.497
142061,2.673
142062,4.225
142063,40.761
142064,8.631
142065,12.416
142066,2.428
142067,4.216
142068,9.094
142069,32.868
142070,7.306
142071,11.607
142072,5.654
142073,3.548
142074,8.046
142075,10.031
142076,1.334
142077,3.503
142078,-0.892
142079,0.535
142080,1.887
142081,1.568
142082,-1.157
142083,-0.562
142084,2.022
142085,-0.824
142086,-0.881
142087,-3.494
142088,-4.471
142089,-5.675
142090,-8.494
142091,-4.74
142092,-4.238
142093,-6.177
142094,-5.859
142095,-7.026
142096,-8.623
142097,-4.576
142098,-5.424
142099,-4.443
142100,-4.105
142101,-4.207
142102,-5.017
142103,-0.304
142104,-3.935
142105,-3.553
142106,-3.702
142107,-3.304
142108,-4.882
142109,2.162
142110,-3.397
142111,-2.633
142112,-3.078
142113,-4.068
142114,-7.022
142115,3.348
142116,-2.812
142117,-0.775
142118,-0.78
142119,-2.984
142120,-8.825
142121,7.69
142122,-0.513
142123,3.61
142124,3.509
142125,-1.384
142126,-9.23
142127,9.618
142128,3.834
142129,11.116
142130,7.105
142131,3.502
142132,-5.947
142133,11.026
142134,7.428
142135,49.638
142136,30.19
142137,25.427
142138,12.04
142139,28.336
142140,30.976
142141,106.13
142142,65.462
142143,58.454
142144,41.095
142145,52.756
142146,64.639
142147,108.192
142148,56.714
142149,55.331
142150,36.084
142151,44.261
142152,57.053
142153,105.607
142154,40.322
142155,46.53
142156,28.761
142157,32.384
142158,43.496
142159,110.099
142160,37.73
142161,41.402
142162,26.326
142163,32.427
142164,39.167
142165,123.392
142166,36.428
142167,38.014
142168,28.194
142169,40.472
142170,37.996
142171,138.004
142172,41.321
142173,35.788
142174,27.393
142175,32.777
142176,40.203
142177,142.187
142178,41.377
