id,target
140185,53.888
140186,19.397
140187,19.473
140188,18.372
140189,17.313
140190,16.878
140191,47.665
140192,24.676
140193,24.118
140194,21.985
140195,21.195
140196,22.094
140197,39.196
140198,22.874
140199,23.565
140200,21.944
140201,20.943
140202,21.466
140203,13.444
140204,15.974
140205,16.401
140206,15.792
140207,16.156
140208,14.089
140209,2.736
140210,12.033
140211,11.161
140212,11.88
140213,12.135
140214,9.41
140215,-0.826
140216,9.547
140217,12.329
140218,12.261
140219,13.795
140220,9.409
140221,-5.718
140222,8.744
140223,12.339
140224,13.452
140225,16.067
140226,8.371
140227,-5.673
140228,8.575
140229,14.052
140230,16.855
140231,19.599
140232,7.483
140233,-1.758
140234,10.213
140235,17.899
140236,20.02
140237,25.421
140238,10.825
140239,-0.051
140240,9.774
140241,17.462
140242,19.318
140243,28.366
140244,11.58
140245,1.35
140246,9.998
140247,17.817
140248,17.31
140249,31.767
140250,12.012
140251,3.917
140252,12.478
140253,18.765
140254,17.208
140255,30.707
140256,12.841
140257,14.138
140258,15.897
140259,29.864
140260,24.47
140261,38.128
140262,15.835
140263,36.739
140264,36.952
140265,39.575
140266,37.39
140267,49.602
140268,35.763
140269,42.179
140270,32.735
140271,31.568
140272,30.386
140273,39.466
140274,29.066
140275,35.439
140276,19.604
140277,28.092
140278,20.007
140279,28.197
140280,23.002
140281,34.852
140282,16.263
140283,25.098
140284,12.266
140285,12.816
140286,13.937
140287,29.93
140288,9.962
140289,20.612
140290,11.268
140291,9.253
140292,8.847
140293,33.621
140294,5.803
140295,19.798
140296,10.001
140297,8.052
140298,4.739
140299,35.5
140300,7.101
140301,14.129
140302,8.56
140303,7.116
140304,4.963
140305,36.084
140306,7.586
140307,14.066
140308,11.218
140309,10.884
140310,5.149
140311,41.551
140312,9.8
140313,18.843
140314,15.834
140315,13.661
140316,7.741
140317,42.018
140318,9.195
140319,17.636
140320,15.274
140321,12.766
140322,8.622
140323,47.4
140324,11.808
140325,18.719
140326,16.41
140327,14.158
140328,9.511
140329,47.096
140330,16.255
140331,20.885
140332,18.942
140333,17.321
140334,13.605
140335,47.799
140336,21.196
140337,25.406
140338,23.188
140339,21.927
140340,20.585
140341,41.509
140342,23.087
140343,26.378
140344,24.056
140345,22.959
140346,22.029
140347,19.772
140348,15.149
140349,19.25
140350,18.05
140351,17.854
140352,14.518
140353,12.245
140354,11.32
140355,14.501
140356,14.358
140357,14.876
140358,8.153
140359,12.875
140360,4.972
140361,14.709
140362,13.558
140363,15.266
140364,3.723
140365,13.3
140366,6.569
140367,16.625
140368,16.303
140369,18.573
140370,6.458
140371,17.699
140372,14.955
140373,20.812
140374,21.616
140375,24.639
140376,13.972
140377,22.409
140378,19.874
140379,25.646
140380,26.506
140381,32.108
140382,20.058
140383,25.485
140384,22.111
140385,26.476
140386,27.791
140387,35.649
140388,22.857
140389,25.939
140390,21.943
140391,27.35
140392,26.681
140393,38.566
140394,22.735
140395,25.146
140396,21.138
140397,23.724
140398,23.459
140399,35.37
140400,19.83
140401,43.24
140402,32.151
140403,33.75
140404,34.092
140405,44.125
140406,31.489
140407,82.836
140408,60.128
140409,54.402
140410,61.294
140411,68.311
140412,59.535
140413,70.228
140414,44.181
140415,45.754
140416,41.645
140417,46.143
140418,45.924
140419,55.678
140420,31.868
140421,34.375
140422,31.055
140423,31.215
140424,31.368
140425,40.723
140426,20.268
140427,28.44
140428,16.714
140429,21.938
140430,19.028
140431,35.886
140432,13.829
140433,22.84
140434,8.478
140435,8.486
140436,13.035
140437,38.534
140438,9.664
140439,18.912
140440,8.851
140441,7.575
140442,9.044
140443,47.065
140444,10.176
140445,22.239
140446,14.861
140447,10.504
140448,10.674
140449,44.193
140450,11.276
140451,19.498
140452,17.281
140453,9.58
140454,12.07
140455,45.802
140456,11.358
140457,19.702
140458,17.141
140459,10.275
140460,11.232
140461,46.773
140462,9.632
140463,18.542
140464,15.988
140465,9.47
140466,8.944
140467,51.26
140468,8.439
140469,18.271
140470,15.704
140471,9.998
140472,8.44
140473,54.053
140474,9.787
140475,18.504
140476,16.875
140477,11.329
140478,10.89
140479,47.459
140480,14.286
140481,20.516
140482,18.729
140483,14.431
140484,13.522
140485,48.961
140486,16.297
140487,20.532
140488,19.854
140489,17.287
140490,14.648
140491,30.017
140492,8.896
140493,17.206
140494,17.333
140495,16.411
140496,9.494
140497,20.137
140498,7.664
140499,15.187
140500,15.465
140501,15.604
140502,7.667
140503,18.289
140504,16.757
140505,12.131
140506,14.22
140507,15.493
140508,17.694
140509,11.36
140510,9.141
140511,13.713
140512,15.636
140513,17.041
140514,10.778
140515,1.565
140516,14.124
140517,14.909
140518,17.929
140519,20.02
140520,14.362
140521,-3.069
140522,13.166
140523,16.619
140524,18.687
140525,25.231
140526,13.95
140527,-1.598
140528,16.556
140529,18.017
140530,20.815
140531,29.495
140532,15.448
140533,-0.3
140534,16.792
140535,20.033
140536,20.693
140537,32.454
140538,17.859
140539,5.158
140540,19.748
140541,20.134
140542,20.019
140543,31.859
140544,20.717
140545,23.008
140546,30.807
140547,31.198
140548,27.62
140549,37.895
140550,32.06
140551,89.23
140552,52.012
140553,67.191
140554,59.148
140555,67.905
140556,61.518
140557,119.372
140558,62.801
140559,66.943
140560,54.012
140561,61.161
140562,52.392
140563,102.823
140564,37.38
140565,47.512
140566,36.63
140567,40.182
140568,39.867
140569,95.077
140570,25.098
140571,35.234
140572,29.637
140573,28.361
140574,26.429
140575,72.509
140576,21.942
140577,25.603
140578,20.018
140579,23.539
140580,21.435
140581,63.33
140582,8.84
140583,21.362
140584,22.191
140585,13.638
140586,20.879
140587,53.454
140588,6.225
140589,16.873
140590,17.174
140591,12.561
140592,7.047
140593,43.833
140594,6.866
140595,15.926
140596,18.4
140597,15.691
140598,6.683
140599,45.751
140600,5.747
140601,15.546
140602,18.066
140603,15.725
140604,6.336
140605,45.752
140606,9.538
140607,17.225
140608,18.049
140609,15.617
140610,8.861
140611,49.742
140612,13.585
140613,19.233
140614,18.662
140615,16.284
140616,11.642
140617,49.531
140618,17.533
140619,19.875
140620,20.247
140621,18.048
140622,16.227
140623,50.425
140624,26.383
140625,18.169
140626,24.475
140627,22.296
140628,25.467
140629,47.241
140630,28.303
140631,16.154
140632,26.154
140633,24.495
140634,27.705
140635,17.887
140636,19.218
140637,6.9
140638,18.493
140639,17.554
140640,19.479
140641,4.022
140642,12.623
140643,1.669
140644,14.18
140645,12.702
140646,13.208
140647,1.973
140648,11.57
140649,-2.727
140650,12.022
140651,8.238
140652,11.943
140653,8.677
140654,13.472
140655,-2.382
140656,8.944
140657,6.643
140658,13.883
140659,12.128
140660,14.689
140661,-1.375
140662,9.152
140663,11.13
140664,15.257
140665,12.994
140666,14.542
140667,-0.113
140668,10.765
140669,20.399
140670,15.005
140671,12.509
140672,13.397
140673,1.095
140674,16.636
140675,23.79
140676,14.048
140677,11.591
140678,11.37
140679,5.0
140680,15.997
140681,28.186
140682,11.879
140683,11.309
140684,9.009
140685,5.886
140686,14.501
140687,26.174
140688,10.338
140689,26.689
140690,19.768
140691,18.609
140692,22.656
140693,31.081
140694,19.935
140695,77.475
140696,55.4
140697,55.776
140698,47.427
140699,54.379
140700,56.542
140701,87.881
140702,54.325
140703,45.293
140704,29.181
140705,41.845
140706,54.488
140707,62.388
140708,33.903
140709,28.766
140710,9.611
140711,14.513
140712,33.321
140713,47.405
140714,18.917
140715,21.996
140716,9.281
140717,5.338
140718,17.931
140719,34.028
140720,9.261
140721,15.635
140722,10.328
140723,4.192
140724,10.663
140725,31.812
140726,5.199
140727,10.75
140728,10.808
140729,2.713
140730,4.035
140731,34.061
140732,1.139
140733,18.747
140734,9.198
140735,7.516
140736,0.956
140737,33.989
140738,-0.198
140739,15.08
140740,12.153
140741,9.851
140742,0.408
140743,34.131
140744,-1.393
140745,14.025
140746,11.807
140747,12.282
140748,0.152
140749,34.793
140750,-1.698
140751,12.776
140752,11.1
140753,11.028
140754,-1.142
140755,38.86
140756,-1.607
140757,12.783
140758,11.682
140759,11.325
140760,-1.363
140761,36.064
140762,0.521
140763,13.351
140764,13.296
140765,12.034
140766,1.074
140767,32.698
140768,4.153
140769,16.245
140770,16.383
140771,15.755
140772,4.871
140773,23.791
140774,2.397
140775,17.056
140776,16.254
140777,15.605
140778,3.359
140779,5.371
140780,-1.822
140781,12.574
140782,13.646
140783,12.733
140784,-1.365
140785,-0.696
140786,-4.226
140787,13.348
140788,13.275
140789,12.476
140790,-4.122
140791,-0.546
140792,-6.896
140793,11.639
140794,11.688
140795,13.187
140796,-6.613
140797,-1.213
140798,-6.925
140799,11.772
140800,12.825
140801,15.086
140802,-6.593
140803,7.278
140804,-5.493
140805,12.387
140806,16.209
140807,19.094
140808,-5.7
140809,7.648
140810,-4.174
140811,15.493
140812,17.102
140813,23.693
140814,-4.899
140815,9.665
140816,-3.872
140817,14.163
140818,17.897
140819,26.284
140820,-4.31
140821,8.383
140822,2.28
140823,15.624
140824,16.904
140825,29.759
140826,-2.832
140827,7.724
140828,7.71
140829,14.828
140830,17.055
140831,30.013
140832,3.065
140833,20.874
140834,28.977
140835,22.402
140836,26.578
140837,36.867
140838,15.52
140839,83.013
140840,42.065
140841,41.238
140842,53.749
140843,58.022
140844,74.177
140845,112.624
140846,48.903
140847,46.589
140848,55.521
140849,55.888
140850,50.934
140851,92.757
140852,27.77
140853,33.443
140854,30.73
140855,31.187
140856,29.734
140857,82.39
140858,16.656
140859,26.414
140860,22.489
140861,19.562
140862,17.115
140863,47.765
140864,11.292
140865,18.765
140866,17.94
140867,15.35
140868,12.276
140869,43.242
140870,7.502
140871,12.374
140872,12.188
140873,11.353
140874,7.987
140875,49.074
140876,7.378
140877,11.076
140878,8.916
140879,7.151
140880,6.313
140881,50.835
140882,6.037
140883,10.931
140884,11.017
140885,5.702
140886,5.895
140887,74.151
140888,9.638
140889,11.813
140890,8.989
140891,5.149
140892,8.517
140893,42.286
140894,10.903
140895,12.741
140896,10.104
140897,8.85
140898,9.604
140899,45.747
140900,14.758
140901,13.216
140902,14.38
140903,8.489
140904,10.669
140905,45.857
140906,20.839
140907,18.149
140908,16.874
140909,9.755
140910,18.274
140911,43.502
140912,23.74
140913,22.358
140914,19.205
140915,14.004
140916,24.055
140917,37.745
140918,27.046
140919,23.316
140920,21.064
140921,20.665
140922,26.163
140923,15.663
140924,16.68
140925,17.665
140926,18.596
140927,17.37
140928,17.014
140929,6.381
140930,11.436
140931,14.598
140932,13.351
140933,14.724
140934,11.836
140935,1.925
140936,12.023
140937,14.751
140938,12.271
140939,16.157
140940,12.325
140941,-0.491
140942,13.531
140943,16.82
140944,15.512
140945,20.431
140946,13.1
140947,2.256
140948,14.123
140949,21.241
140950,21.028
140951,25.678
140952,13.82
140953,5.357
140954,15.951
140955,23.287
140956,22.39
140957,31.732
140958,13.73
140959,10.886
140960,20.298
140961,23.894
140962,25.505
140963,35.127
140964,19.326
140965,16.282
140966,24.018
140967,25.876
140968,25.529
140969,38.821
140970,23.753
140971,24.668
140972,29.825
140973,27.678
140974,27.681
140975,38.604
140976,30.081
140977,56.798
140978,61.372
140979,37.886
140980,43.991
140981,54.986
140982,61.298
140983,134.731
140984,132.847
140985,85.933
140986,100.169
140987,104.937
140988,131.92
140989,128.125
140990,108.047
140991,61.449
140992,73.107
140993,74.032
140994,108.804
140995,98.402
140996,75.087
140997,42.835
140998,26.228
140999,42.35
141000,76.354
141001,84.346
141002,56.721
141003,32.104
141004,22.95
141005,23.777
141006,57.558
141007,70.917
141008,44.966
141009,26.105
141010,22.345
141011,20.654
141012,45.408
141013,78.853
141014,35.557
141015,21.414
141016,23.181
141017,18.707
141018,35.633
141019,65.607
141020,33.318
141021,19.713
141022,21.964
141023,19.227
141024,34.128
141025,64.404
141026,24.492
141027,15.43
141028,19.425
141029,18.177
141030,26.45
141031,64.132
141032,23.298
141033,15.307
141034,19.257
141035,16.599
141036,22.996
141037,65.244
141038,20.38
141039,13.001
141040,18.88
141041,16.422
141042,20.326
141043,67.879
141044,19.821
141045,13.019
141046,18.881
141047,17.947
141048,19.81
141049,63.602
141050,21.185
141051,14.681
141052,19.577
141053,18.653
141054,21.39
141055,58.482
141056,24.497
141057,17.731
141058,22.743
141059,21.535
141060,23.447
141061,46.791
141062,23.052
141063,16.545
141064,21.053
141065,20.352
141066,22.976
141067,16.038
141068,14.631
141069,12.184
141070,15.506
141071,15.73
141072,14.284
141073,5.529
141074,7.798
141075,7.803
141076,12.649
141077,13.818
141078,6.84
141079,4.374
141080,6.683
141081,9.1
141082,13.111
141083,14.86
141084,4.466
141085,-2.13
141086,3.047
141087,6.911
141088,13.951
141089,16.634
141090,3.407
141091,-0.722
141092,3.183
141093,10.151
141094,17.19
141095,20.761
141096,3.71
141097,1.477
141098,5.669
141099,13.59
141100,19.063
141101,24.547
141102,6.46
141103,7.69
141104,8.379
141105,13.349
141106,17.846
141107,26.514
141108,9.558
141109,11.663
141110,11.523
141111,16.211
141112,18.142
141113,30.298
141114,11.722
141115,15.128
141116,14.939
141117,14.854
141118,17.609
141119,28.608
141120,14.419
141121,37.585
141122,38.03
141123,34.728
141124,34.0
141125,42.971
141126,38.696
141127,78.414
141128,76.213
141129,61.136
141130,60.9
141131,70.255
141132,77.552
141133,62.799
141134,49.292
141135,39.964
141136,37.829
141137,44.688
141138,51.965
141139,44.752
141140,30.93
141141,37.822
141142,19.418
141143,15.77
141144,34.58
141145,37.729
141146,17.564
141147,29.748
141148,15.173
141149,12.057
141150,15.557
141151,32.088
141152,10.101
141153,20.281
141154,13.74
141155,8.081
141156,10.462
141157,35.338
141158,9.241
141159,17.854
141160,11.342
141161,9.715
141162,8.117
141163,42.277
141164,11.25
141165,18.261
141166,13.758
141167,12.237
141168,11.483
141169,45.289
141170,10.366
141171,17.751
141172,15.301
141173,11.382
141174,10.095
141175,45.71
141176,11.377
141177,17.789
141178,15.707
141179,14.393
141180,9.825
141181,44.528
141182,14.576
141183,17.43
141184,15.575
141185,11.986
141186,10.511
141187,50.25
141188,18.79
141189,17.455
141190,16.568
141191,13.211
141192,15.586
141193,49.276
141194,22.136
141195,20.155
141196,18.336
141197,16.231
141198,21.051
141199,47.767
141200,27.131
141201,25.103
141202,22.466
141203,20.657
141204,25.487
141205,44.028
141206,27.973
141207,27.509
141208,23.804
141209,23.839
141210,27.336
141211,22.688
141212,19.928
141213,20.867
141214,18.161
141215,18.821
141216,18.367
141217,13.182
141218,16.208
141219,17.791
141220,16.111
141221,16.497
141222,14.388
141223,8.418
141224,14.838
141225,15.76
141226,14.745
141227,16.184
141228,15.216
141229,3.58
141230,13.915
141231,14.996
141232,16.123
141233,18.248
141234,13.417
141235,2.619
141236,14.982
141237,17.321
141238,19.127
141239,22.704
141240,12.991
141241,0.161
141242,14.678
141243,17.193
141244,18.354
141245,24.981
141246,12.884
141247,1.296
141248,15.174
141249,18.759
141250,18.92
141251,27.559
141252,14.889
141253,1.145
141254,16.96
141255,21.361
141256,18.908
141257,31.496
141258,16.641
141259,5.302
141260,19.069
141261,22.676
141262,21.612
141263,34.112
141264,22.391
141265,17.886
141266,40.237
141267,35.153
141268,34.717
141269,44.75
141270,39.766
141271,36.915
141272,54.803
141273,45.801
141274,41.666
141275,50.951
141276,55.45
141277,38.408
141278,47.932
141279,32.295
141280,14.969
141281,32.288
141282,46.58
141283,36.366
141284,38.403
141285,32.21
141286,11.406
141287,18.911
141288,32.541
141289,36.681
141290,22.11
141291,29.485
141292,15.819
141293,11.041
141294,22.069
141295,33.548
141296,19.935
141297,23.539
141298,11.302
141299,9.682
141300,14.967
141301,37.443
141302,17.586
141303,20.226
141304,12.942
141305,10.791
141306,13.933
141307,41.676
141308,8.996
141309,17.815
141310,14.812
141311,11.074
141312,9.678
141313,43.609
141314,10.513
141315,17.773
141316,12.046
141317,9.466
141318,9.691
141319,51.58
141320,10.144
141321,15.562
141322,14.789
141323,11.57
141324,8.783
141325,54.039
141326,18.188
141327,14.567
141328,14.645
141329,11.551
141330,9.811
141331,50.254
141332,6.584
141333,15.004
141334,13.978
141335,12.057
141336,16.909
141337,42.998
141338,7.11
141339,15.312
141340,15.133
141341,11.438
141342,7.774
141343,38.497
141344,9.756
141345,18.467
141346,19.155
141347,14.815
141348,10.94
141349,30.933
141350,21.536
141351,17.46
141352,17.875
141353,14.893
141354,13.038
141355,15.903
141356,19.799
141357,15.772
141358,13.961
141359,13.471
141360,8.913
141361,11.161
141362,18.065
141363,16.117
141364,12.882
141365,13.445
141366,19.426
141367,9.769
141368,15.516
141369,14.732
141370,9.745
141371,10.318
141372,16.22
141373,2.482
141374,14.088
141375,13.34
141376,7.9
141377,10.666
141378,14.913
141379,1.337
141380,12.08
141381,14.822
141382,11.104
141383,15.784
141384,9.749
141385,2.127
141386,10.045
141387,17.105
141388,13.637
141389,19.835
141390,11.738
141391,3.184
141392,13.765
141393,19.063
141394,12.751
141395,24.492
141396,13.832
141397,2.906
141398,17.411
141399,16.923
141400,14.353
141401,28.903
141402,20.143
141403,9.277
141404,21.868
141405,12.86
141406,17.497
141407,30.722
141408,26.868
141409,42.041
141410,31.401
141411,17.622
141412,20.597
141413,31.543
141414,25.984
141415,44.97
141416,31.862
141417,30.976
141418,30.886
141419,39.507
141420,49.638
141421,55.349
141422,32.484
141423,29.114
141424,23.536
141425,31.406
141426,28.439
141427,43.599
141428,23.903
141429,27.294
141430,16.191
141431,20.117
141432,25.857
141433,69.807
141434,18.511
141435,27.393
141436,11.547
141437,15.806
141438,19.025
141439,60.947
141440,28.517
141441,27.022
141442,11.216
141443,11.083
141444,24.189
141445,64.441
141446,23.144
141447,22.617
141448,10.16
141449,11.122
141450,27.068
141451,68.506
141452,17.587
141453,21.976
141454,12.73
141455,9.939
141456,22.457
141457,66.014
141458,23.324
141459,24.554
141460,12.424
141461,10.317
141462,27.832
141463,61.053
141464,19.258
141465,23.247
141466,12.684
141467,9.305
141468,23.625
141469,59.737
141470,23.765
141471,24.428
141472,9.903
141473,8.708
141474,24.788
141475,72.648
141476,25.338
141477,15.714
141478,12.564
141479,10.823
141480,26.182
141481,82.522
141482,27.2
141483,18.944
141484,14.478
141485,10.754
141486,27.865
141487,80.545
141488,28.597
141489,25.343
141490,17.328
141491,13.526
141492,30.883
141493,69.133
141494,27.073
141495,28.053
141496,17.458
141497,27.475
141498,28.71
141499,38.95
141500,20.407
141501,30.094
141502,25.942
141503,19.74
141504,22.474
141505,24.066
141506,21.64
141507,16.209
141508,17.133
141509,13.705
141510,18.537
141511,15.878
141512,17.053
141513,12.11
141514,4.328
141515,10.5
141516,17.318
141517,13.623
141518,7.783
141519,9.822
141520,2.908
141521,13.194
141522,13.647
141523,13.455
141524,6.903
141525,8.805
141526,9.423
141527,19.433
141528,14.832
141529,13.023
141530,13.074
141531,11.645
141532,15.58
141533,27.095
141534,14.497
141535,19.762
141536,20.468
141537,12.276
141538,21.987
141539,33.691
141540,21.233
141541,20.927
141542,23.677
141543,17.93
141544,25.479
141545,38.598
141546,23.71
141547,23.911
141548,25.779
141549,19.565
141550,26.9
141551,39.402
141552,26.668
141553,39.084
141554,41.95
141555,32.274
141556,42.94
141557,53.063
141558,43.132
141559,86.743
141560,80.084
141561,69.141
141562,78.508
141563,85.489
141564,83.826
141565,102.608
141566,59.655
141567,61.169
141568,56.039
141569,63.794
141570,66.733
141571,100.843
141572,51.128
141573,54.275
141574,47.157
141575,51.014
141576,56.313
141577,103.555
141578,44.189
141579,52.557
141580,31.864
141581,44.387
141582,44.51
141583,100.939
141584,40.214
141585,44.63
141586,29.366
141587,40.393
141588,41.168
141589,102.249
141590,36.743
141591,41.196
141592,31.944
141593,27.285
141594,37.468
141595,104.755
141596,37.357
141597,40.427
141598,32.398
141599,33.815
141600,37.334
141601,92.47
141602,28.251
141603,32.034
141604,26.85
141605,24.046
141606,28.879
141607,99.826
141608,28.041
141609,29.317
141610,27.259
141611,25.902
141612,28.699
141613,91.036
141614,26.049
141615,29.656
141616,25.4
141617,21.773
141618,26.446
141619,97.562
141620,26.51
141621,27.379
141622,25.506
141623,20.253
141624,26.756
141625,100.412
141626,27.312
141627,27.988
141628,25.023
141629,20.62
141630,27.792
141631,100.793
141632,28.274
141633,30.461
141634,27.118
141635,23.944
141636,30.113
141637,94.637
141638,25.18
141639,31.131
141640,27.079
141641,25.508
141642,27.347
141643,60.022
141644,22.24
141645,27.258
141646,22.604
141647,25.834
141648,24.448
141649,22.452
141650,14.912
141651,15.415
141652,16.865
141653,16.725
141654,14.979
141655,15.185
141656,11.93
141657,14.326
141658,15.363
141659,17.05
141660,10.52
141661,12.545
141662,10.612
141663,14.738
141664,17.162
141665,19.61
141666,11.726
141667,12.77
141668,12.244
141669,15.721
141670,19.307
141671,22.163
141672,12.58
141673,13.052
141674,13.249
141675,16.02
141676,19.902
141677,24.775
141678,14.015
141679,14.839
141680,15.194
141681,17.269
141682,19.962
141683,28.979
141684,15.795
141685,14.999
141686,16.214
141687,17.272
141688,22.103
141689,32.333
141690,16.592
141691,16.893
141692,17.62
141693,17.604
141694,21.389
141695,31.81
141696,17.963
141697,46.637
141698,39.665
141699,43.82
141700,44.48
141701,53.885
141702,42.829
141703,121.669
141704,89.766
141705,100.941
141706,96.893
141707,106.377
141708,94.667
141709,97.981
141710,54.928
141711,60.112
141712,50.545
141713,60.712
141714,54.216
141715,90.187
141716,37.847
141717,46.342
141718,34.022
141719,41.485
141720,36.587
141721,77.913
141722,27.421
141723,36.95
141724,19.397
141725,25.899
141726,25.773
141727,67.919
141728,23.896
141729,31.126
141730,20.05
141731,12.493
141732,21.782
141733,52.13
141734,21.512
141735,24.742
141736,18.559
141737,11.364
141738,20.054
141739,56.758
141740,20.616
141741,24.756
141742,19.175
141743,17.862
141744,20.091
141745,54.357
141746,19.229
141747,22.586
141748,16.475
141749,14.631
141750,19.007
141751,56.95
141752,20.026
141753,19.92
141754,17.814
141755,16.367
141756,20.899
141757,57.344
141758,20.32
141759,19.536
141760,17.161
141761,15.513
141762,21.205
141763,64.065
141764,20.665
141765,20.604
141766,18.535
141767,16.401
141768,22.053
141769,63.432
141770,26.578
141771,23.175
141772,21.521
141773,19.114
141774,27.509
141775,66.459
141776,33.265
141777,30.445
141778,25.64
141779,23.604
141780,31.728
141781,64.656
141782,31.904
141783,30.466
141784,26.654
141785,26.12
141786,30.775
141787,37.679
141788,24.645
141789,25.071
141790,21.737
141791,24.343
141792,24.62
141793,18.089
141794,17.267
141795,15.731
141796,14.487
141797,15.834
141798,17.054
141799,12.76
141800,14.098
141801,12.541
141802,13.275
141803,15.303
141804,14.48
141805,10.025
141806,13.605
141807,11.532
141808,16.498
141809,19.504
141810,14.547
141811,11.332
141812,14.974
141813,15.099
141814,20.674
141815,24.453
141816,15.491
141817,10.206
141818,14.175
141819,16.498
141820,21.516
141821,28.211
141822,14.913
141823,12.011
141824,14.842
141825,17.378
141826,21.259
141827,30.772
141828,15.391
141829,14.309
141830,14.87
141831,18.727
141832,20.082
141833,33.682
141834,15.396
141835,17.299
141836,15.92
141837,18.948
141838,18.452
141839,32.229
141840,16.482
141841,47.345
141842,37.848
141843,40.912
141844,37.776
141845,48.907
141846,38.493
141847,108.682
141848,69.717
141849,74.51
141850,66.35
141851,74.694
141852,70.198
141853,105.752
141854,43.323
141855,50.631
141856,38.079
141857,48.641
141858,49.141
141859,99.91
141860,34.163
141861,32.239
141862,28.2
141863,34.539
141864,35.064
141865,89.314
141866,21.458
141867,27.011
141868,20.938
141869,25.172
141870,19.273
141871,66.979
141872,17.278
141873,23.278
141874,14.274
141875,11.81
141876,18.102
141877,50.078
141878,15.451
141879,16.062
141880,11.167
141881,9.175
141882,12.664
141883,51.962
141884,15.987
141885,16.745
141886,16.46
141887,12.891
141888,14.945
141889,51.608
141890,21.07
141891,15.474
141892,12.004
141893,10.201
141894,19.38
141895,54.471
141896,20.985
141897,13.04
141898,12.118
141899,9.085
141900,21.882
141901,54.801
141902,22.169
141903,13.556
141904,13.274
141905,8.158
141906,22.28
141907,59.805
141908,23.361
141909,14.307
141910,12.2
141911,9.275
141912,24.046
141913,71.075
141914,19.775
141915,12.851
141916,13.051
141917,10.089
141918,21.698
141919,65.56
141920,16.345
141921,16.004
141922,15.973
141923,13.185
141924,21.925
141925,42.665
141926,12.653
141927,16.549
141928,14.848
141929,13.128
141930,13.411
141931,19.065
141932,6.914
141933,12.916
141934,8.859
141935,12.062
141936,6.01
141937,-0.523
141938,3.266
141939,5.923
141940,7.703
141941,9.94
141942,0.548
141943,1.947
141944,-0.917
141945,1.867
141946,8.565
141947,11.282
141948,-1.069
141949,-1.177
141950,-2.599
141951,3.628
141952,10.764
141953,14.279
141954,-3.163
141955,-3.53
141956,-3.662
141957,10.097
141958,14.274
141959,19.644
141960,-4.024
141961,-3.248
141962,-4.901
141963,14.861
141964,16.611
141965,24.814
141966,-4.046
141967,-2.785
141968,-4.904
141969,14.795
141970,16.584
141971,27.562
141972,-4.51
141973,-3.43
141974,-4.527
141975,17.598
141976,16.377
141977,31.275
141978,-4.184
141979,-4.32
141980,-2.748
141981,16.971
141982,14.768
141983,30.382
141984,-2.728
141985,-0.057
141986,-1.821
141987,24.644
141988,19.257
141989,31.718
141990,-0.137
141991,20.614
141992,13.065
141993,39.696
141994,30.025
141995,42.807
141996,14.566
141997,29.922
141998,18.713
141999,38.616
142000,27.93
142001,32.799
142002,25.742
142003,31.84
142004,22.195
142005,16.35
142006,22.161
142007,27.272
142008,25.879
142009,33.662
142010,16.849
142011,15.629
142012,11.611
142013,11.483
142014,18.593
142015,33.079
142016,11.739
142017,11.647
142018,17.032
142019,6.972
142020,14.129
142021,34.72
142022,13.17
142023,6.997
142024,14.115
142025,11.011
142026,14.95
142027,34.227
142028,3.814
142029,2.8
142030,-4.673
142031,-3.899
142032,2.145
142033,36.997
142034,1.535
142035,0.761
142036,-3.71
142037,-5.191
142038,2.428
142039,39.455
142040,1.116
142041,-0.325
142042,-6.443
142043,-3.559
142044,1.256
142045,39.495
142046,0.215
142047,-0.577
142048,-6.99
142049,-0.195
142050,1.29
142051,42.292
142052,-0.094
142053,0.421
142054,-6.917
142055,-8.382
142056,0.8
142057,41.31
142058,2.431
142059,4.373
142060,-6.033
142061,1.188
142062,3.166
142063,39.18
142064,7.055
142065,10.518
142066,0.527
142067,1.666
142068,7.513
142069,31.143
142070,5.586
142071,10.195
142072,4.551
142073,1.273
142074,6.395
142075,9.098
142076,0.392
142077,2.437
142078,-1.595
142079,-0.872
142080,0.989
142081,1.106
142082,-1.964
142083,-1.766
142084,2.051
142085,-1.866
142086,-1.683
142087,-4.27
142088,-5.571
142089,-7.335
142090,-9.556
142091,-6.266
142092,-5.317
142093,-7.406
142094,-7.524
142095,-9.067
142096,-10.501
142097,-6.772
142098,-7.036
142099,-5.855
142100,-6.056
142101,-6.378
142102,-7.466
142103,-2.827
142104,-5.894
142105,-5.597
142106,-6.451
142107,-5.955
142108,-7.641
142109,-1.162
142110,-6.056
142111,-6.49
142112,-7.457
142113,-7.981
142114,-9.414
142115,-1.668
142116,-7.133
142117,-6.206
142118,-6.869
142119,-7.225
142120,-10.73
142121,1.522
142122,-6.64
142123,-4.64
142124,-5.494
142125,-7.829
142126,-11.317
142127,0.52
142128,-5.085
142129,3.3
142130,-0.858
142131,-2.213
142132,-8.522
142133,2.521
142134,-0.321
142135,41.776
142136,21.832
142137,22.052
142138,10.849
142139,21.613
142140,22.685
142141,94.897
142142,52.382
142143,53.358
142144,38.146
142145,43.947
142146,51.639
142147,104.994
142148,52.15
142149,53.73
142150,35.49
142151,40.697
142152,52.271
142153,110.051
142154,41.924
142155,48.864
142156,29.77
142157,33.47
142158,45.175
142159,115.874
142160,39.799
142161,43.891
142162,27.301
142163,34.337
142164,41.359
142165,130.814
